sentence,gt,text,spans,count_ignore,same,distance
সেই গ্রামেই একদিন জমিদারবাবু নিজের সুন্দরী কন্যা জবাকে শিশুকালে বিয়ে দিয়েছিলেন ব্রাহ্মণপুত্র অতুল চক্রবর্তীর সঙ্গে।,সেই গ্রামেই একদিন জমিদারবাবু নিজের সুন্দরী কন্যা জবাকে শিশুকালে বিয়ে দিয়েছিলেন ব্রাহ্মণপুত্র অতুল চক্রবর্তীর সঙ্গে।,সেই গ্রামেই একদিন জমিদারবাবু নিজের সুন্দরী কন্যা জবাকে শিশুকালে বিয়ে দিয়েছিলেন ব্রাহ্মণপুত্র অতুল চক্রবর্তীর সঙ্গে।,[],0,True,0
ঈদকে উপলক্ষ্য চলে পটকাবাজি আর আতশবাজি।,ঈদকে উপলক্ষ্য$$ চলে পটকাবাজি আর আতশবাজি।,ঈদকে উপলক্ষ্য চলে পটকাবাজি আর আতশবাজি।,[],1,False,2
এলবার্টের মৃত্যুর পর তার পুত্র বার্ট ব্যবসাটি গ্রহণ করেন।,এলবার্টের মৃত্যুর পর তার পুত্র বার্ট ব্যবসাটি গ্রহণ করেন।,এলবার্টের মৃত্যুর পর তার পুত্র বার্ট ব্যবসাটি গ্রহণ করেন।,[],0,True,0
"আমি বাথরুম খুঁজছিলাম, আর হারিয়ে গেলাম।","আমি বাথরুম খুঁজছিলাম, আর হারিয়ে গেলাম।","আমি বাথরুম খুঁজছিলাম, আর হারিয়ে গেলাম।",[],0,True,0
"সবাই যখন ঘুমিয়ে ছিল, তখন ইচ্ছাকৃতভাবে বাড়িতে আগুন লাগানো হয়েছিল।","সবাই যখন ঘুমিয়ে ছিল, তখন ইচ্ছাকৃতভাবে বাড়িতে আগুন লাগানো হয়েছিল।","সবাই যখন ঘুমিয়ে ছিল, তখন ইচ্ছাকৃতভাবে বাড়িতে আগুন লাগানো হয়েছিল।",[],0,True,0
নামের ভারে বিশ্ব কাঁপালেও দেশের হয়ে অর্জনের বিচারে তাঁরা তাই সানচেজ-ভিদালদের কাতারেই।,নামের ভারে বিশ্ব কাঁপালেও দেশের হয়ে অর্জনের বিচারে তাঁরা তাই সানচেজ-ভিদালদের কাতারেই।,নামের ভারে বিশ্ব কাঁপালেও দেশের হয়ে অর্জনের বিচারে তাঁরা তাই সানচেজ-ভিদালদের কাতারেই।,[],0,True,0
মুইর প্রকৃতিকে তার আধ্যাত্মিক ও অসাধারণ গুণাবলির জন্য মূল্যবান বলে গণ্য করতেন।,মুইর প্রকৃতিকে তার আধ্যাত্মিক ও অসাধারণ গুণাবলির জন্য মূল্যবান বলে গণ্য করতেন।,মুইর প্রকৃতিকে তার আধ্যাত্মিক ও অসাধারণ গুণাবলির জন্য মূল্যবান বলে গণ্য করতেন।,[],0,True,0
ক্রমাগত দূষণের ফলে প্রতিকূল পারিপার্শ্বিকতায় নানান প্রজাতির বন্য প্রাণীর বিলুপ্তিসাধনের ইঙ্গিতে।,ক্রমাগত দূষণের ফলে প্রতিকূল পারিপার্শ্বিকতায়$$ নানান প্রজাতির বন্য প্রাণীর বিলুপ্তিসাধনের ইঙ্গিতে।,ক্রমাগত দূষণের ফলে প্রতিকূল পারিপার্শ্বিকতায় নানান প্রজাতির বন্য প্রাণীর বিলুপ্তিসাধনের ইঙ্গিতে।,[],1,False,2
কিন্তু তাদের সে বাঁধা দেয় না।,কিন্তু তাদের সে বাঁধা দেয় না।,কিন্তু তাদের সে বাঁধা দেয় না।,[],0,True,0
"তিনি বলেছেন, মার্কিন তদন্ত সংস্থা এফবিআই তাদের তদন্তে চক্রান্তকারীদের নাম পেয়েছে।","তিনি বলেছেন, মার্কিন তদন্ত সংস্থা এফবিআই তাদের তদন্তে চক্রান্তকারীদের নাম পেয়েছে।","তিনি বলেছেন, মার্কিন তদন্ত সংস্থা এফবিআই তাদের তদন্তে চক্রান্তকারীদের নাম পেয়েছে।",[],0,True,0
এখানকার কর্মফল এখানেই নিঃশেষে চুকিয়ে দিয়ে যেতে হবে।,এখানকার কর্মফল এখানেই নিঃশেষে চুকিয়ে দিয়ে যেতে হবে।,এখানকার কর্মফল এখানেই নিঃশেষে চুকিয়ে দিয়ে যেতে হবে।,[],0,True,0
তুই পা গুটিয়ে হাতে হোয়াইট ওয়াইন নিয়ে বসে বসে তামাশা দেখছিস তাই না?,তুই পা গুটিয়ে হাতে হোয়াইট ওয়াইন নিয়ে বসে বসে তামাশা দেখছিস$$ তাই না?,তুই পা গুটিয়ে হাতে হোয়াইট ওয়াইন নিয়ে বসে বসে তামাশা দেখছিস তাই না?,[],1,False,2
এরপর থাইকা সাবধানে ট্যাকা পয়সা নিও জয়নাল।,এরপর $থাইকা$ সাবধানে $ট্যাকা পয়সা$ নিও জয়নাল।,এরপর থাইকা সাবধানে ট্যাকা পয়সা নিও জয়নাল।,"[5, 6, 7, 8, 9, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0,False,4
তুরস্কের প্রেসিডেন্ট রিসেপ তাইয়েপ এরদোয়ান রাশিয়ার প্রেসিডেন্ট ভ্লাদিমির পুতিনের সঙ্গে বৈঠক করতে চান।,তুরস্কের প্রেসিডেন্ট রিসেপ তাইয়েপ এরদোয়ান রাশিয়ার প্রেসিডেন্ট ভ্লাদিমির পুতিনের সঙ্গে বৈঠক করতে চান।,তুরস্কের প্রেসিডেন্ট রিসেপ তাইয়েপ এরদোয়ান রাশিয়ার প্রেসিডেন্ট ভ্লাদিমির পুতিনের সঙ্গে বৈঠক করতে চান।,[],0,True,0
পোস্তদানার তেলে তুলনামূলকভাবে কম ওলিক এসিড থাকে।,পোস্তদানার তেলে তুলনামূলকভাবে কম ওলিক এসিড থাকে।,পোস্তদানার তেলে তুলনামূলকভাবে কম ওলিক এসিড থাকে।,[],0,True,0
মনে মনে তার বসকে গালি দিলেন।,মনে মনে তার বসকে গালি দিলেন।,মনে মনে তার বসকে গালি দিলেন।,[],0,True,0
আরও বহু লোক ধ্বংসস্তূপের নিচে চাপা পড়ে ছিলেন বলে মনে করা হচ্ছিল।,আরও বহু লোক ধ্বংসস্তূপের নিচে চাপা পড়ে ছিলেন বলে মনে করা হচ্ছিল।,আরও বহু লোক ধ্বংসস্তূপের নিচে চাপা পড়ে ছিলেন বলে মনে করা হচ্ছিল।,[],0,True,0
প্রত্যেক ধর্মেই ঈশ্বর বা কোন দেবতার আকারে ইহা প্রতিফলিত হয়।,প্রত্যেক ধর্মেই ঈশ্বর বা $কোন$ দেবতার আকারে $ইহা$ প্রতিফলিত হয়।,প্রত্যেক ধর্মেই ঈশ্বর বা কোন দেবতার আকারে ইহা প্রতিফলিত হয়।,"[25, 26, 27, 42, 43, 44]",0,False,4
"শুধু বলতে এসেছি, নাস্তিক হতেই পারেন, ধর্মীয় অনুভূতিতে আঘাত দেয়া ঠিক হয়নি।","শুধু বলতে এসেছি, নাস্তিক হতেই পারেন, ধর্মীয় অনুভূতিতে আঘাত দেয়া ঠিক হয়নি।","শুধু বলতে এসেছি, নাস্তিক হতেই পারেন, ধর্মীয় অনুভূতিতে আঘাত দেয়া ঠিক হয়নি।",[],0,True,0
ব্লগারসন্ধ্যা রাতের ঝিঁঝিঁ ইসলামী শরিয়তে খতমে শেফার বৈধতার বিষয়ে জানানোর অনুরোধ করেছিলেন আমার নবী চরিত্রের এক ঝলক; তিনি ছিলেন উত্তম আদর্শের মূর্ত প্রতীক... পোস্টে।,ব্লগার$$সন্ধ্যা রাতের ঝিঁঝিঁ$$ $ইসলামী$ শরিয়তে খতমে শেফার বৈধতার বিষয়ে জানানোর অনুরোধ করেছিলেন$$ আমার নবী চরিত্রের এক ঝলক$;$ তিনি ছিলেন উত্তম আদর্শের মূর্ত প্রতীক$... পোস্টে$।,ব্লগারসন্ধ্যা রাতের ঝিঁঝিঁ ইসলামী শরিয়তে খতমে শেফার বৈধতার বিষয়ে জানানোর অনুরোধ করেছিলেন আমার নবী চরিত্রের এক ঝলক; তিনি ছিলেন উত্তম আদর্শের মূর্ত প্রতীক... পোস্টে।,"[27, 28, 29, 30, 31, 32, 113, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161]",3,False,12
"এই কার্য আমার জন্মগত, ইহা আমার প্রারব্ধ-লব্ধ।","এই কার্য আমার জন্মগত, $ইহা$ আমার প্রারব্ধ-লব্ধ।","এই কার্য আমার জন্মগত, ইহা আমার প্রারব্ধ-লব্ধ।","[22, 23, 24]",0,False,2
নিজেকে দীর্ঘদিন ধরে রাখতে হলে ভান্ডারে যোগ করতে হবে নানা অস্ত্র।,নিজেকে দীর্ঘদিন ধরে রাখতে হলে ভান্ডারে যোগ করতে হবে নানা অস্ত্র।,নিজেকে দীর্ঘদিন ধরে রাখতে হলে ভান্ডারে যোগ করতে হবে নানা অস্ত্র।,[],0,True,0
এত বড় মহলের।,এত বড় মহলের।,এত বড় মহলের।,[],0,True,0
"তুঁতগাছ আবাদের চেষ্টাও হয়েছিল, কিন্তু গাছগুলির তেমন বৃদ্ধি দেখা যায় নি।","তুঁতগাছ আবাদের চেষ্টাও হয়েছিল, কিন্তু $গাছগুলির$ তেমন বৃদ্ধি দেখা $যায় নি$।","তুঁতগাছ আবাদের চেষ্টাও হয়েছিল, কিন্তু গাছগুলির তেমন বৃদ্ধি দেখা যায় নি।","[39, 40, 41, 42, 43, 44, 45, 46, 65, 66, 67, 68, 69, 70, 71]",0,False,4
থাইল্যান্ডে আসা ট্যুরিস্টদের মধ্যে সম্ভবত চীন থেকে আসা টুরিস্টের সংখ্যাই সবচেয়ে বেশি।,থাইল্যান্ডে আসা ট্যুরিস্টদের মধ্যে সম্ভবত চীন থেকে আসা টুরিস্টের সংখ্যাই সবচেয়ে বেশি।,থাইল্যান্ডে আসা ট্যুরিস্টদের মধ্যে সম্ভবত চীন থেকে আসা টুরিস্টের সংখ্যাই সবচেয়ে বেশি।,[],0,True,0
আসলে দোষ কি হেল্পার দের?,আসলে দোষ কি $হেল্পার দের$?,আসলে দোষ কি হেল্পার দের?,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0,False,2
তিনি মহাবিশ্বের জ্যামিতি নিয়ে ঈশ্বরের মহাপরিকল্পনা বুঝে ফেলেছেন।,তিনি মহাবিশ্বের জ্যামিতি নিয়ে ঈশ্বরের মহাপরিকল্পনা বুঝে ফেলেছেন।,তিনি মহাবিশ্বের জ্যামিতি নিয়ে ঈশ্বরের মহাপরিকল্পনা বুঝে ফেলেছেন।,[],0,True,0
আদনান ভাই আর নওশিন আপু শুনুন,আদনান ভাই আর নওশিন আপু শুনুন$$,আদনান ভাই আর নওশিন আপু শুনুন,[],1,False,2
"আমরা কিছুতেই বদ্ধ নই, আমরা বিদেহ।","আমরা কিছুতেই বদ্ধ নই, আমরা বিদেহ।","আমরা কিছুতেই বদ্ধ নই, আমরা বিদেহ।",[],0,True,0
বিনয় যে কোনো ব্যক্তিবিশেষের প্রসঙ্গে এই-সমস্ত কথা বলিতেছে তাহা হঠাৎ মনে হয় না।,বিনয় যে কোনো ব্যক্তিবিশেষের প্রসঙ্গে এই-সমস্ত কথা $বলিতেছে$ $তাহা$ হঠাৎ মনে হয় না।,বিনয় যে কোনো ব্যক্তিবিশেষের প্রসঙ্গে এই-সমস্ত কথা বলিতেছে তাহা হঠাৎ মনে হয় না।,"[50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61]",0,False,4
"আমার এক বন্ধু আছে ওর নাম রাফি , সে প্রচুর ইয়াবা খায় তাই ওর নাম দিয়েছি বাবা রাফি[।}","আমার এক বন্ধু আছে ওর নাম রাফি$ $, সে প্রচুর ইয়াবা খায় তাই ওর নাম দিয়েছি বাবা রাফি$$[।}","আমার এক বন্ধু আছে ওর নাম রাফি , সে প্রচুর ইয়াবা খায় তাই ওর নাম দিয়েছি বাবা রাফি[।}",[29],1,False,4
"কাল মুঠোফোনে যখন তামিমের সঙ্গে কথা হচ্ছিল, বাসা থেকে তিনি যাচ্ছিলেন টিম হোটেলে।","কাল মুঠোফোনে যখন তামিমের সঙ্গে কথা হচ্ছিল, বাসা থেকে তিনি যাচ্ছিলেন টিম হোটেলে।","কাল মুঠোফোনে যখন তামিমের সঙ্গে কথা হচ্ছিল, বাসা থেকে তিনি যাচ্ছিলেন টিম হোটেলে।",[],0,True,0
এই নিয়ে চতুর্থ বার ট্রাই করছো।,এই নিয়ে চতুর্থ বার ট্রাই $করছো$।,এই নিয়ে চতুর্থ বার ট্রাই করছো।,"[25, 26, 27, 28]",0,False,2
অ্যালবামের একটি দ্বৈত গানে বেবীর সঙ্গে কণ্ঠ দিয়েছেন সেরাকণ্ঠখ্যাত গায়ক ইমরান।,অ্যালবামের একটি দ্বৈত গানে বেবীর সঙ্গে কণ্ঠ দিয়েছেন সেরাকণ্ঠখ্যাত গায়ক ইমরান।,অ্যালবামের একটি দ্বৈত গানে বেবীর সঙ্গে কণ্ঠ দিয়েছেন সেরাকণ্ঠখ্যাত গায়ক ইমরান।,[],0,True,0
পলিকে জবাই করার পাশাপাশি পায়েও ধারালো অস্ত্রের আঘাতের চিহ্ন দেখা গেছে।,পলিকে জবাই করার পাশাপাশি পায়েও ধারালো অস্ত্রের আঘাতের চিহ্ন দেখা গেছে।,পলিকে জবাই করার পাশাপাশি পায়েও ধারালো অস্ত্রের আঘাতের চিহ্ন দেখা গেছে।,[],0,True,0
মধুপুরীতে সমস্তদিন রান্না বসেছে।,মধুপুরীতে সমস্তদিন রান্না বসেছে।,মধুপুরীতে সমস্তদিন রান্না বসেছে।,[],0,True,0
মামা: নিজের চোখে দেখছো তাও বিশ্বাস করো না?,মামা: নিজের চোখে দেখছো তাও বিশ্বাস করো না?,মামা: নিজের চোখে দেখছো তাও বিশ্বাস করো না?,[],0,True,0
বিষয়টি সমাধানের জন্য তার মায়ের সিদ্ধান্তকেই বিবেচনা করার নির্দেশ দেন তিনি।,বিষয়টি সমাধানের জন্য তার মায়ের সিদ্ধান্তকেই বিবেচনা করার নির্দেশ দেন তিনি।,বিষয়টি সমাধানের জন্য তার মায়ের সিদ্ধান্তকেই বিবেচনা করার নির্দেশ দেন তিনি।,[],0,True,0
এমন পাষাণ জীবও জগতে অনেক আছে।,এমন পাষাণ জীবও জগতে অনেক আছে$।,এমন পাষাণ জীবও জগতে অনেক আছে।,[],0,False,1
এসব দূর্গকে কেন্দ্র করে পরবর্তীতে মধ্যযুগে অনেকগুলো শহর গড়ে উঠেছিল।,এসব দূর্গকে কেন্দ্র করে পরবর্তীতে মধ্যযুগে অনেকগুলো শহর গড়ে উঠেছিল।,এসব দূর্গকে কেন্দ্র করে পরবর্তীতে মধ্যযুগে অনেকগুলো শহর গড়ে উঠেছিল।,[],0,True,0
"যে গ্লাসটি আমাদের চোখে ভাসিতেছে, সেটি নিশ্চয়ই আসল বহির্বস্তু নয়।","যে গ্লাসটি আমাদের চোখে $ভাসিতেছে$, সেটি নিশ্চয়ই আসল বহির্বস্তু নয়।","যে গ্লাসটি আমাদের চোখে ভাসিতেছে, সেটি নিশ্চয়ই আসল বহির্বস্তু নয়।","[23, 24, 25, 26, 27, 28, 29, 30]",0,False,2
আমি একটা মিলিং মেশিন কিনেছি।,আমি একটা মিলিং মেশিন কিনেছি।,আমি একটা মিলিং মেশিন কিনেছি।,[],0,True,0
ত্রিপুরার সৈন্য শিবির তুলিয়া দেশে ফিরিবার উপক্রম করিতেছে।,ত্রিপুরার সৈন্য শিবির $তুলিয়া$ দেশে $ফিরিবার$ উপক্রম $করিতেছে$।,ত্রিপুরার সৈন্য শিবির তুলিয়া দেশে ফিরিবার উপক্রম করিতেছে।,"[22, 23, 24, 25, 26, 27, 34, 35, 36, 37, 38, 39, 40, 49, 50, 51, 52, 53, 54, 55]",0,False,6
"ঠিক আছে, মন চাইলে লিস্ট করুন!","ঠিক আছে, মন চাইলে লিস্ট করুন!","ঠিক আছে, মন চাইলে লিস্ট করুন!",[],0,True,0
"পোষ্ট দিতে অনীহা/অস্বস্তি বোধকারী ব্লগারদের দৃষ্টি আকর্ষন... ৩❏ আমার ভাবনায় তুমি ৩❏ মাহে রমজানের ফজিলত, গুরুত্ব ও তাৎপর্য ৩❏ কানাডার স্কুলে একেকটি দিন (পর্ব ২) - মফস্বলের কন্যের বৈদেশে শিক্ষাগ্রহন; ঘটন অঘটন এবং আমাদের নিয়ে বৈদেশীদের দর্শন!","পোষ্ট দিতে অনীহা/অস্বস্তি বোধকারী ব্লগারদের দৃষ্টি আকর্ষন$$$$$... ৩❏$ আমার ভাবনায় তুমি$$ $৩❏$ মাহে রমজানের ফজিলত, গুরুত্ব ও তাৎপর্য$$ $৩❏$ কানাডার স্কুলে একেকটি দিন (পর্ব ২) $-$ মফস্বলের $কন্যের$ $বৈদেশে$ শিক্ষাগ্রহন$;$ ঘটন$$ অঘটন এবং আমাদের নিয়ে $বৈদেশীদের$ দর্শন!","পোষ্ট দিতে অনীহা/অস্বস্তি বোধকারী ব্লগারদের দৃষ্টি আকর্ষন... ৩❏ আমার ভাবনায় তুমি ৩❏ মাহে রমজানের ফজিলত, গুরুত্ব ও তাৎপর্য ৩❏ কানাডার স্কুলে একেকটি দিন (পর্ব ২) - মফস্বলের কন্যের বৈদেশে শিক্ষাগ্রহন; ঘটন অঘটন এবং আমাদের নিয়ে বৈদেশীদের দর্শন!","[57, 58, 59, 60, 61, 62, 81, 82, 122, 123, 160, 171, 172, 173, 174, 175, 176, 178, 179, 180, 181, 182, 183, 196, 223, 224, 225, 226, 227, 228, 229, 230, 231]",5,False,26
কামাঠিপুরার মদ বিক্রির ব্যবসায় বিশ শতাংশ তোর।,কামাঠিপুরার মদ বিক্রির ব্যবসায় বিশ শতাংশ তোর।,কামাঠিপুরার মদ বিক্রির ব্যবসায় বিশ শতাংশ তোর।,[],0,True,0
বহিরাগত ইউরোপীয়দের হাতে মৃত্যুর আশংকায় সার্বক্ষণিক ভীত থাকতো মুসলিম নাগরিকরা।,বহিরাগত ইউরোপীয়দের হাতে মৃত্যুর $আশংকায়$ সার্বক্ষণিক ভীত থাকতো মুসলিম নাগরিকরা।,বহিরাগত ইউরোপীয়দের হাতে মৃত্যুর আশংকায় সার্বক্ষণিক ভীত থাকতো মুসলিম নাগরিকরা।,"[33, 34, 35, 36, 37, 38, 39]",0,False,2
ঐটা তো পাগলের অ্যাক্ট।,ঐটা তো পাগলের অ্যাক্ট$।,ঐটা তো পাগলের অ্যাক্ট।,[],0,False,1
সঙ্গে ন্তাব সেই অভিশাপের বোঝা আমৃত্যু বহন করে।,সঙ্গে ন্তাব সেই অভিশাপের বোঝা আমৃত্যু বহন করে।,সঙ্গে ন্তাব সেই অভিশাপের বোঝা আমৃত্যু বহন করে।,[],0,True,0
এরা যে এখানে নতুন বসত গড়েছে তা বাড়ির পরিবেশ দেখেই বোঝা যায়।,এরা যে এখানে নতুন বসত গড়েছে তা বাড়ির পরিবেশ দেখেই বোঝা যায়।,এরা যে এখানে নতুন বসত গড়েছে তা বাড়ির পরিবেশ দেখেই বোঝা যায়।,[],0,True,0
নতুন শাখাটি ব্রোমা বিমানবন্দরে একটি স্টপ অন্তর্ভুক্ত করার পরিকল্পনা করা হয়েছে।,নতুন শাখাটি ব্রোমা বিমানবন্দরে একটি স্টপ অন্তর্ভুক্ত করার পরিকল্পনা করা হয়েছে।,নতুন শাখাটি ব্রোমা বিমানবন্দরে একটি স্টপ অন্তর্ভুক্ত করার পরিকল্পনা করা হয়েছে।,[],0,True,0
গ্রামে শুধু মজার জন্য খেললেও ক্রিকেটার হওয়ার স্বপ্নটা দেখি খুলনা থেকে।,গ্রামে শুধু মজার জন্য খেললেও ক্রিকেটার হওয়ার স্বপ্নটা দেখি খুলনা থেকে।,গ্রামে শুধু মজার জন্য খেললেও ক্রিকেটার হওয়ার স্বপ্নটা দেখি খুলনা থেকে।,[],0,True,0
"ওহ, প্লিজ ঠাট্টা করো না।","$ওহ$, প্লিজ ঠাট্টা করো না।","ওহ, প্লিজ ঠাট্টা করো না।","[0, 1]",0,False,2
কয়েন পাওয়ার মতো আর কোনো জায়গা নেই।,কয়েন পাওয়ার মতো আর কোনো জায়গা নেই।,কয়েন পাওয়ার মতো আর কোনো জায়গা নেই।,[],0,True,0
দ্বীপগুলোর ভূ-প্রকৃতি বিশ্বমান অনুযায়ী পরিমিত।,দ্বীপগুলোর ভূ-প্রকৃতি বিশ্বমান অনুযায়ী পরিমিত।,দ্বীপগুলোর ভূ-প্রকৃতি বিশ্বমান অনুযায়ী পরিমিত।,[],0,True,0
"চন্দ্রাবলীর কুঞ্জে ছিলে, সেথায় তো আদর মিলে?","চন্দ্রাবলীর $কুঞ্জে$ ছিলে, $সেথায়$ তো আদর মিলে?","চন্দ্রাবলীর কুঞ্জে ছিলে, সেথায় তো আদর মিলে?","[12, 13, 14, 15, 16, 17, 25, 26, 27, 28, 29]",0,False,4
"এটি বাণিজ্যিকভাবে কেনিয়া, মালাউই, জিম্বাবুয়ে, জাম্বিয়াতে উচ্চ উচ্চতায় রোপণ করা হয়।","এটি বাণিজ্যিকভাবে কেনিয়া, মালাউই, জিম্বাবুয়ে, জাম্বিয়াতে উচ্চ উচ্চতায় রোপণ করা হয়।","এটি বাণিজ্যিকভাবে কেনিয়া, মালাউই, জিম্বাবুয়ে, জাম্বিয়াতে উচ্চ উচ্চতায় রোপণ করা হয়।",[],0,True,0
আবার একই কারণে গার্মেন্টস ইন্ডাস্ট্রি সমুদ্রপথে শিপমেন্ট করতে গিয়ে তাদের লিড টাইম অনুসরণ করতে ব্যর্থ হয়।,আবার একই কারণে গার্মেন্টস ইন্ডাস্ট্রি সমুদ্রপথে শিপমেন্ট করতে গিয়ে তাদের লিড টাইম অনুসরণ করতে ব্যর্থ হয়।,আবার একই কারণে গার্মেন্টস ইন্ডাস্ট্রি সমুদ্রপথে শিপমেন্ট করতে গিয়ে তাদের লিড টাইম অনুসরণ করতে ব্যর্থ হয়।,[],0,True,0
তিনি একটি কবিতাও রচনা করেন।,তিনি একটি কবিতাও রচনা করেন।,তিনি একটি কবিতাও রচনা করেন।,[],0,True,0
তিনি ইতিহাসবিদ হিসাবে দীর্ঘস্থায়ী খ্যাতি উপভোগ করেছিলেন।,তিনি ইতিহাসবিদ হিসাবে দীর্ঘস্থায়ী খ্যাতি উপভোগ করেছিলেন।,তিনি ইতিহাসবিদ হিসাবে দীর্ঘস্থায়ী খ্যাতি উপভোগ করেছিলেন।,[],0,True,0
সে তাহাতে অত্যন্ত বিরক্তি প্রকাশ করিতে লাগিল।,সে তাহাতে অত্যন্ত বিরক্তি প্রকাশ করিতে লাগিল।,সে তাহাতে অত্যন্ত বিরক্তি প্রকাশ করিতে লাগিল।,[],0,True,0
"নিশো, শায়না, মেহজাবিন, মৌসুমী হামিদ মহড়াকক্ষে ঠিক সময়ে হাজির হলেও ইমন লাপাত্তা।","নিশো, শায়না, মেহজাবিন, মৌসুমী হামিদ মহড়াকক্ষে ঠিক সময়ে হাজির হলেও ইমন লাপাত্তা।","নিশো, শায়না, মেহজাবিন, মৌসুমী হামিদ মহড়াকক্ষে ঠিক সময়ে হাজির হলেও ইমন লাপাত্তা।",[],0,True,0
"অপু সঙ্গীর ভয়ের কারণ বুঝিতে না পারিয়া বলিল, কি রে নীলুদা?","অপু সঙ্গীর ভয়ের কারণ $বুঝিতে$ না $পারিয়া$ বলিল, কি রে নীলুদা?","অপু সঙ্গীর ভয়ের কারণ বুঝিতে না পারিয়া বলিল, কি রে নীলুদা?","[21, 22, 23, 24, 25, 26, 31, 32, 33, 34, 35, 36]",0,False,4
দম আটকে আসা অসম লড়াই চলছে।,দম আটকে আসা অসম লড়াই চলছে।,দম আটকে আসা অসম লড়াই চলছে।,[],0,True,0
ক্রমে উত্তেজনার প্রভাবে শিবিকার মধ্যে বসিয়া থাকা বসন্ত রায়ের পক্ষে অসাধ্য হইয়া উঠিল।,ক্রমে উত্তেজনার প্রভাবে শিবিকার মধ্যে $বসিয়া$ থাকা বসন্ত রায়ের পক্ষে অসাধ্য $হইয়া$ $উঠিল$।,ক্রমে উত্তেজনার প্রভাবে শিবিকার মধ্যে বসিয়া থাকা বসন্ত রায়ের পক্ষে অসাধ্য হইয়া উঠিল।,"[38, 39, 40, 41, 42, 74, 75, 76, 77, 79, 80, 81, 82]",0,False,6
কিছুটা পথ আছে যেখানে কোন আলো নেই।,কিছুটা পথ আছে যেখানে $কোন$ আলো নেই।,কিছুটা পথ আছে যেখানে কোন আলো নেই।,"[21, 22, 23]",0,False,2
"ফারিয়া বললো:- আচ্ছা স্যার, আম্মু ফোন দিতে বলেছিলো তাই ফোন দিয়েছি।","ফারিয়া $বললো$$:-$ আচ্ছা স্যার, আম্মু ফোন দিতে বলেছিলো তাই ফোন দিয়েছি।","ফারিয়া বললো:- আচ্ছা স্যার, আম্মু ফোন দিতে বলেছিলো তাই ফোন দিয়েছি।","[7, 8, 9, 10, 11, 12]",0,False,4
ফুটবল মাঠের দুর্দান্ত পারফরম্যান্স দিয়েই সবাইকে আচ্ছন্ন করে রাখেন আর্জেন্টাইন তারকা।,ফুটবল মাঠের দুর্দান্ত পারফরম্যান্স দিয়েই সবাইকে আচ্ছন্ন করে রাখেন আর্জেন্টাইন তারকা।,ফুটবল মাঠের দুর্দান্ত পারফরম্যান্স দিয়েই সবাইকে আচ্ছন্ন করে রাখেন আর্জেন্টাইন তারকা।,[],0,True,0
কারণ একটা ছোট্ট সমস্যা আছে।,কারণ একটা ছোট্ট সমস্যা আছে।,কারণ একটা ছোট্ট সমস্যা আছে।,[],0,True,0
সে আজীবন লুকিয়ে থাকতে পারবে না।,সে আজীবন লুকিয়ে থাকতে পারবে না।,সে আজীবন লুকিয়ে থাকতে পারবে না।,[],0,True,0
ঘুমাতে যাবে নাকি না?,ঘুমাতে যাবে$$ না$$কি না?,ঘুমাতে যাবে নাকি না?,[],2,False,4
একই দিন রাঙামাটি মেডিকেল কলেজের শিক্ষা কার্যক্রমও শুরু হওয়ার কথা ছিল।,একই দিন রাঙামাটি মেডিকেল কলেজের শিক্ষা কার্যক্রমও শুরু হওয়ার কথা ছিল।,একই দিন রাঙামাটি মেডিকেল কলেজের শিক্ষা কার্যক্রমও শুরু হওয়ার কথা ছিল।,[],0,True,0
আম্মু না পারে কাজ করতে না তোর দেখাশোনা।,আম্মু না পারে কাজ করতে$$ না তোর দেখাশোনা।,আম্মু না পারে কাজ করতে না তোর দেখাশোনা।,[],1,False,2
পরে থানায় খবর দেওয়া হলে পুলিশ ঘটনাস্থলে পৌঁছে পরিস্থিতি নিয়ন্ত্রণে আনে।,পরে থানায় খবর দেওয়া হলে পুলিশ ঘটনাস্থলে পৌঁছে পরিস্থিতি নিয়ন্ত্রণে আনে।,পরে থানায় খবর দেওয়া হলে পুলিশ ঘটনাস্থলে পৌঁছে পরিস্থিতি নিয়ন্ত্রণে আনে।,[],0,True,0
হ্যাস্কেল আর এরলাং.,হ্যাস্কেল আর এরলাং$.$,হ্যাস্কেল আর এরলাং.,[18],0,False,2
কসোভোর প্রথম নির্বাচিত নারী প্রেসিডেন্ট তিনি।,কসোভোর প্রথম নির্বাচিত নারী প্রেসিডেন্ট তিনি।,কসোভোর প্রথম নির্বাচিত নারী প্রেসিডেন্ট তিনি।,[],0,True,0
"লোকে যে কষ্ট পাচ্ছে, তার কারণ তার উপকার করে আমাদের কল্যাণ হবে।","লোকে যে কষ্ট পাচ্ছে, তার কারণ $তার$ উপকার করে আমাদের কল্যাণ হবে।","লোকে যে কষ্ট পাচ্ছে, তার কারণ তার উপকার করে আমাদের কল্যাণ হবে।","[30, 31, 32]",0,False,2
